"stormnum","rain_startdate","rain_enddate","rain","duration","Ievent","I5","I10","I15","I30","I60","energy_m1","erosivity_m1","energy_m2","erosivity_m2","ARFdays1","ARFdays2","ARFdays7","ARFdays14","unique_storm_number"
138,2018-04-21 07:31:00,2018-04-21 07:32:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,262
139,2018-04-22 07:01:00,2018-04-22 07:02:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,263
140,2018-04-23 06:22:00,2018-04-23 06:23:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,264
141,2018-08-28 15:26:00,2018-08-28 18:53:00,2.61,3.45,0.756521739130435,13.68,11.88,10.68,9.54,6.03,7849.69492320408,748.860895673669,7669.78113349653,731.697120135569,0,0,0,0,278
142,2018-08-28 15:26:00,2018-08-28 22:02:00,2.71,6.6,0.410606060606061,13.68,11.88,10.68,9.54,6.03,7930.73871300499,756.592473220676,7766.43799782328,740.918184992341,0,0,0,0,279
143,2018-08-28 15:26:00,2018-08-29 05:29:00,2.85,14.05,0.202846975088968,13.68,11.88,10.68,9.54,6.03,8004.0724272712,763.588509561672,7852.9689550065,749.17323830762,0,0,0,0,280
144,2018-08-29 05:15:00,2018-08-29 09:20:00,0.04,4.08333333333333,0.00979591836734694,0.24,0.12,0.16,0.08,0.05,26.0074315989448,0.0208059452791558,22.5378758076335,0.0180303006461068,8.15,8.15,8.15,8.15,281
145,2018-09-03 19:39:00,2018-09-04 05:38:00,2.24,9.98333333333333,0.224373956594324,2.4,1.8,1.4,1,0.76,1826.88389683309,18.2688389683309,1842.4453178707,18.424453178707,0,0,8.21,8.21,282
146,2018-09-05 04:48:00,2018-09-05 10:33:00,0.22,5.75,0.0382608695652174,0.48,0.36,0.28,0.18,0.12,113.536741869925,0.204366135365865,125.112190220313,0.225201942396564,0.08,2.24,2.3,10.45,284
147,2018-09-21 00:53:00,2018-09-21 03:45:00,0.54,2.86666666666667,0.188372093023256,1.32,0.9,0.88,0.74,0.47,463.690343082725,3.43130853881216,459.938210924279,3.40354276083966,0,0,0,0,287
